"CustomerKey","Recency","Frequency","Monetary","R_Score","F_Score","M_Score","RFM_Score","CLV_TotalRevenue","FirstPurchase","LastPurchase","NumOrders","AvgOrderValue","LifespanDays","LifespanMonths","MonthlyValue","CLV_Quintile","CLV_Segment"
26126,18,1,28.99,5,4,1,541,28.99,2016-12-13,2016-12-13,1,28.99,0,0,28.99,1,"Bottom 20% (Low CLV)"
26127,722,1,2049.0982,1,4,4,144,2049.0982,2015-01-09,2015-01-09,1,2049.0982,0,0,2049.0982,4,"Upper-Mid"
26128,176,1,68.97,3,4,2,342,68.97,2016-07-08,2016-07-08,1,68.97,0,0,68.97,2,"Lower-Mid"
26168,40,1,31.28,5,4,1,541,31.28,2016-11-21,2016-11-21,1,31.28,0,0,31.28,1,"Bottom 20% (Low CLV)"
26169,39,1,36.27,5,4,1,541,36.27,2016-11-22,2016-11-22,1,36.27,0,0,36.27,1,"Bottom 20% (Low CLV)"
26171,207,1,27.28,2,4,1,241,27.28,2016-06-07,2016-06-07,1,27.28,0,0,27.28,1,"Bottom 20% (Low CLV)"
26174,720,1,2071.4196,1,4,4,144,2071.4196,2015-01-11,2015-01-11,1,2071.4196,0,0,2071.4196,4,"Upper-Mid"
26175,288,1,88.97,1,4,3,143,88.97,2016-03-18,2016-03-18,1,88.97,0,0,88.97,3,"Middle"
26178,78,1,101.95,4,4,3,443,101.95,2016-10-14,2016-10-14,1,101.95,0,0,101.95,3,"Middle"
26181,262,1,32.27,2,4,1,241,32.27,2016-04-13,2016-04-13,1,32.27,0,0,32.27,1,"Bottom 20% (Low CLV)"
26183,704,1,2071.4196,1,4,4,144,2071.4196,2015-01-27,2015-01-27,1,2071.4196,0,0,2071.4196,4,"Upper-Mid"
26184,266,1,36.27,2,4,1,241,36.27,2016-04-09,2016-04-09,1,36.27,0,0,36.27,1,"Bottom 20% (Low CLV)"
26194,23,1,66.94,5,4,2,542,66.94,2016-12-08,2016-12-08,1,66.94,0,0,66.94,2,"Lower-Mid"
26195,329,1,27.28,1,4,1,141,27.28,2016-02-06,2016-02-06,1,27.28,0,0,27.28,1,"Bottom 20% (Low CLV)"
26196,130,1,29.98,3,4,1,341,29.98,2016-08-23,2016-08-23,1,29.98,0,0,29.98,1,"Bottom 20% (Low CLV)"
26198,117,1,27.28,4,4,1,441,27.28,2016-09-05,2016-09-05,1,27.28,0,0,27.28,1,"Bottom 20% (Low CLV)"
26199,331,1,24.99,1,4,1,141,24.99,2016-02-04,2016-02-04,1,24.99,0,0,24.99,1,"Bottom 20% (Low CLV)"
26201,145,2,4498.4596,3,5,5,355,4498.4596,2015-01-13,2016-08-08,2,2249.2298,573,18.8239159001314,238.975759553229,5,"Top 20% (High CLV)"
26203,69,1,188.98,4,4,3,443,188.98,2016-10-23,2016-10-23,1,188.98,0,0,188.98,3,"Middle"
26234,53,2,3292.9382,5,5,5,555,3292.9382,2015-01-14,2016-11-08,2,1646.4691,664,21.8134034165572,150.959395795181,5,"Top 20% (High CLV)"
26237,309,1,27.28,1,4,1,141,27.28,2016-02-26,2016-02-26,1,27.28,0,0,27.28,1,"Bottom 20% (Low CLV)"
26238,50,2,3298.9382,5,5,5,555,3298.9382,2015-01-11,2016-11-11,2,1649.4691,670,22.0105124835742,149.880117623881,5,"Top 20% (High CLV)"
26239,49,1,51.96,5,4,2,542,51.96,2016-11-12,2016-11-12,1,51.96,0,0,51.96,2,"Lower-Mid"
26240,246,1,29.98,2,4,1,241,29.98,2016-04-29,2016-04-29,1,29.98,0,0,29.98,1,"Bottom 20% (Low CLV)"
26241,52,2,3320.2496,5,5,5,555,3320.2496,2015-01-25,2016-11-09,2,1660.1248,654,21.484888304862,154.538834593272,5,"Top 20% (High CLV)"
26243,22,1,27.28,5,4,1,541,27.28,2016-12-09,2016-12-09,1,27.28,0,0,27.28,1,"Bottom 20% (Low CLV)"
26244,121,1,49.48,4,4,2,442,49.48,2016-09-01,2016-09-01,1,49.48,0,0,49.48,2,"Lower-Mid"
26245,142,2,4490.4796,3,5,5,355,4490.4796,2015-01-30,2016-08-11,2,2245.2398,559,18.3639947437582,244.52629521288,5,"Top 20% (High CLV)"
26246,86,1,27.28,4,4,1,441,27.28,2016-10-06,2016-10-06,1,27.28,0,0,27.28,1,"Bottom 20% (Low CLV)"
26247,133,2,4468.1582,3,5,5,355,4468.1582,2015-01-14,2016-08-20,2,2234.0791,584,19.1852825229961,232.895095219178,5,"Top 20% (High CLV)"
26248,177,1,68.97,3,4,2,342,68.97,2016-07-07,2016-07-07,1,68.97,0,0,68.97,2,"Lower-Mid"
26249,719,1,2071.4196,1,4,4,144,2071.4196,2015-01-12,2015-01-12,1,2071.4196,0,0,2071.4196,4,"Upper-Mid"
26250,317,1,156.27,1,4,3,143,156.27,2016-02-18,2016-02-18,1,156.27,0,0,156.27,3,"Middle"
26251,17,1,68.97,5,4,2,542,68.97,2016-12-14,2016-12-14,1,68.97,0,0,68.97,2,"Lower-Mid"
26252,38,2,3300.2182,5,5,5,555,3300.2182,2015-01-09,2016-11-23,2,1650.1091,684,22.4704336399474,146.869359660819,5,"Top 20% (High CLV)"
26253,201,1,33.98,2,4,1,241,33.98,2016-06-13,2016-06-13,1,33.98,0,0,33.98,1,"Bottom 20% (Low CLV)"
26254,169,1,33.98,3,4,1,341,33.98,2016-07-15,2016-07-15,1,33.98,0,0,33.98,1,"Bottom 20% (Low CLV)"
26255,85,1,36.27,4,4,1,441,36.27,2016-10-07,2016-10-07,1,36.27,0,0,36.27,1,"Bottom 20% (Low CLV)"
26256,81,1,93.46,4,4,3,443,93.46,2016-10-11,2016-10-11,1,93.46,0,0,93.46,3,"Middle"
26257,116,1,82.95,4,4,3,443,82.95,2016-09-06,2016-09-06,1,82.95,0,0,82.95,3,"Middle"
26258,84,1,36.27,4,4,1,441,36.27,2016-10-08,2016-10-08,1,36.27,0,0,36.27,1,"Bottom 20% (Low CLV)"
26259,272,1,68.97,1,4,2,142,68.97,2016-04-03,2016-04-03,1,68.97,0,0,68.97,2,"Lower-Mid"
26260,224,1,93.46,2,4,3,243,93.46,2016-05-21,2016-05-21,1,93.46,0,0,93.46,3,"Middle"
26261,253,1,195.27,2,4,3,243,195.27,2016-04-22,2016-04-22,1,195.27,0,0,195.27,3,"Middle"
26262,195,1,68.97,3,4,2,342,68.97,2016-06-19,2016-06-19,1,68.97,0,0,68.97,2,"Lower-Mid"
26263,289,1,28.99,1,4,1,141,28.99,2016-03-17,2016-03-17,1,28.99,0,0,28.99,1,"Bottom 20% (Low CLV)"
26264,284,1,31.28,1,4,1,141,31.28,2016-03-22,2016-03-22,1,31.28,0,0,31.28,1,"Bottom 20% (Low CLV)"
26265,57,1,36.27,5,4,1,541,36.27,2016-11-04,2016-11-04,1,36.27,0,0,36.27,1,"Bottom 20% (Low CLV)"
26266,221,1,93.46,2,4,3,243,93.46,2016-05-24,2016-05-24,1,93.46,0,0,93.46,3,"Middle"
26267,70,1,21.49,4,4,1,441,21.49,2016-10-22,2016-10-22,1,21.49,0,0,21.49,1,"Bottom 20% (Low CLV)"
26268,240,1,60.47,2,4,2,242,60.47,2016-05-05,2016-05-05,1,60.47,0,0,60.47,2,"Lower-Mid"
26271,161,1,23.78,3,4,1,341,23.78,2016-07-23,2016-07-23,1,23.78,0,0,23.78,1,"Bottom 20% (Low CLV)"
26272,325,1,60.47,1,4,2,142,60.47,2016-02-10,2016-02-10,1,60.47,0,0,60.47,2,"Lower-Mid"
26273,183,1,60.47,3,4,2,342,60.47,2016-07-01,2016-07-01,1,60.47,0,0,60.47,2,"Lower-Mid"
26274,220,1,21.49,2,4,1,241,21.49,2016-05-25,2016-05-25,1,21.49,0,0,21.49,1,"Bottom 20% (Low CLV)"
26275,173,1,27.28,3,4,1,341,27.28,2016-07-11,2016-07-11,1,27.28,0,0,27.28,1,"Bottom 20% (Low CLV)"
26276,40,2,3361.9182,5,5,5,555,3361.9182,2015-01-30,2016-11-21,2,1680.9591,661,21.7148488830486,154.821164913767,5,"Top 20% (High CLV)"
26277,29,2,3321.2596,5,5,5,555,3321.2596,2015-02-16,2016-12-02,2,1660.6298,655,21.5177398160315,154.349835456489,5,"Top 20% (High CLV)"
26278,328,1,29.98,1,4,1,141,29.98,2016-02-07,2016-02-07,1,29.98,0,0,29.98,1,"Bottom 20% (Low CLV)"
26280,10,2,3298.9382,5,5,5,555,3298.9382,2015-02-12,2016-12-21,2,1649.4691,678,22.2733245729304,148.111620660767,5,"Top 20% (High CLV)"
26281,14,2,3335.2396,5,5,5,555,3335.2396,2015-02-13,2016-12-17,2,1667.6198,673,22.1090670170828,150.853927821694,5,"Top 20% (High CLV)"
26282,10,1,123.95,5,4,3,543,123.95,2016-12-21,2016-12-21,1,123.95,0,0,123.95,3,"Middle"
26283,12,2,3371.2496,5,5,5,555,3371.2496,2015-02-04,2016-12-19,2,1685.6248,684,22.4704336399474,150.030464654971,5,"Top 20% (High CLV)"
26284,85,1,27.28,4,4,1,441,27.28,2016-10-07,2016-10-07,1,27.28,0,0,27.28,1,"Bottom 20% (Low CLV)"
26285,21,2,3309.2396,5,5,5,555,3309.2396,2015-02-16,2016-12-10,2,1654.6198,663,21.7805519053876,151.935525526395,5,"Top 20% (High CLV)"
26286,12,2,3308.1682,5,5,5,555,3308.1682,2015-02-15,2016-12-19,2,1654.0841,673,22.1090670170828,149.629479952452,5,"Top 20% (High CLV)"
26287,228,1,35.23,2,4,1,241,35.23,2016-05-17,2016-05-17,1,35.23,0,0,35.23,1,"Bottom 20% (Low CLV)"
26289,187,1,29.98,3,4,1,341,29.98,2016-06-27,2016-06-27,1,29.98,0,0,29.98,1,"Bottom 20% (Low CLV)"
26290,15,2,3295.2596,5,5,5,555,3295.2596,2015-02-09,2016-12-16,2,1647.6298,676,22.2076215505913,148.384174887574,5,"Top 20% (High CLV)"
26291,294,1,35.23,1,4,1,141,35.23,2016-03-12,2016-03-12,1,35.23,0,0,35.23,1,"Bottom 20% (Low CLV)"
26292,147,2,4456.1382,3,5,5,355,4456.1382,2015-02-26,2016-08-06,2,2228.0691,527,17.3127463863338,257.3906011537,5,"Top 20% (High CLV)"
26293,126,2,4455.0982,3,5,5,355,4455.0982,2015-02-01,2016-08-27,2,2227.5491,573,18.8239159001314,236.672232474695,5,"Top 20% (High CLV)"
26295,26,2,3298.9382,5,5,5,555,3298.9382,2015-02-19,2016-12-05,2,1649.4691,655,21.5177398160315,153.312486729771,5,"Top 20% (High CLV)"
26296,5,2,3355.2396,5,5,5,555,3355.2396,2015-02-08,2016-12-26,2,1677.6198,687,22.568988173456,148.665929292576,5,"Top 20% (High CLV)"
26297,8,2,3286.9182,5,5,5,555,3286.9182,2015-02-25,2016-12-23,2,1643.4591,667,21.9119579500657,150.005682170915,5,"Top 20% (High CLV)"
26298,22,2,3340.2596,5,5,5,555,3340.2596,2015-02-14,2016-12-09,2,1670.1298,664,21.8134034165572,153.128768409639,5,"Top 20% (High CLV)"
26299,17,2,3396.8882,5,5,5,555,3396.8882,2015-02-18,2016-12-14,2,1698.4441,665,21.8462549277267,155.490641816541,5,"Top 20% (High CLV)"
26300,25,2,3298.9382,5,5,5,555,3298.9382,2015-02-12,2016-12-06,2,1649.4691,663,21.7805519053876,151.462562304676,5,"Top 20% (High CLV)"
26301,138,2,4484.4796,3,5,5,355,4484.4796,2015-02-17,2016-08-15,2,2242.2398,545,17.904073587385,250.472585365138,5,"Top 20% (High CLV)"
26302,14,2,3357.4082,5,5,5,555,3357.4082,2015-02-02,2016-12-17,2,1678.7041,684,22.4704336399474,149.414481883041,5,"Top 20% (High CLV)"
26303,1,2,3321.2596,5,5,5,555,3321.2596,2015-02-27,2016-12-30,2,1660.6298,672,22.0762155059133,150.445152119048,5,"Top 20% (High CLV)"
26304,10,2,3263.9482,5,5,5,555,3263.9482,2015-02-28,2016-12-21,2,1631.9741,662,21.7477003942181,150.082451975831,5,"Top 20% (High CLV)"
26305,13,2,3272.9382,5,5,5,555,3272.9382,2015-02-22,2016-12-18,2,1636.4691,665,21.8462549277267,149.816900463158,5,"Top 20% (High CLV)"
26306,336,2,2800.4382,1,5,5,155,2800.4382,2015-03-21,2016-01-30,2,1400.2191,315,10.3482260183968,270.6201232,5,"Top 20% (High CLV)"
26307,350,2,2848.7596,1,5,5,155,2848.7596,2015-03-09,2016-01-16,2,1424.3798,313,10.2825229960578,277.048697201278,5,"Top 20% (High CLV)"
26308,339,2,2867.7596,1,5,5,155,2867.7596,2015-03-10,2016-01-27,2,1433.8798,323,10.611038107753,270.261926390093,5,"Top 20% (High CLV)"
26309,342,2,2800.4382,1,5,5,155,2800.4382,2015-03-10,2016-01-24,2,1400.2191,320,10.5124835742444,266.391683775,5,"Top 20% (High CLV)"
26311,346,2,2822.7596,1,5,5,155,2822.7596,2015-03-26,2016-01-20,2,1411.3798,300,9.85545335085414,286.416007413333,5,"Top 20% (High CLV)"
26312,356,2,2881.7396,1,5,5,155,2881.7396,2015-03-20,2016-01-10,2,1440.8698,296,9.72404730617608,296.351869675676,5,"Top 20% (High CLV)"
26313,135,2,4487.1582,3,5,5,355,4487.1582,2015-03-20,2016-08-18,2,2243.5791,517,16.9842312746386,264.195542762089,5,"Top 20% (High CLV)"
26314,229,1,88.98,2,4,3,243,88.98,2016-05-16,2016-05-16,1,88.98,0,0,88.98,3,"Middle"
26315,310,2,2825.4282,1,5,5,155,2825.4282,2015-03-18,2016-02-25,2,1412.7141,344,11.3009198423127,250.017541883721,5,"Top 20% (High CLV)"
26317,317,2,2862.7396,1,5,5,155,2862.7396,2015-03-28,2016-02-18,2,1431.3698,327,10.742444152431,266.488664905199,5,"Top 20% (High CLV)"
26319,131,2,4456.1382,3,5,5,355,4456.1382,2015-03-27,2016-08-22,2,2228.0691,514,16.8856767411301,263.900480171206,5,"Top 20% (High CLV)"
26320,125,2,4464.4796,4,5,5,455,4464.4796,2015-03-01,2016-08-28,2,2232.2398,546,17.9369250985545,248.898826051282,5,"Top 20% (High CLV)"
26322,306,2,2912.2596,1,5,5,155,2912.2596,2015-03-23,2016-02-29,2,1456.1298,343,11.2680683311432,258.452426309038,5,"Top 20% (High CLV)"
26323,42,1,27.28,5,4,1,541,27.28,2016-11-19,2016-11-19,1,27.28,0,0,27.28,1,"Bottom 20% (Low CLV)"
26324,133,2,4464.4796,3,5,5,355,4464.4796,2015-03-09,2016-08-20,2,2232.2398,530,17.4113009198423,256.412752875472,5,"Top 20% (High CLV)"
26325,128,2,4478.4596,3,5,5,355,4478.4596,2015-03-26,2016-08-25,2,2239.2298,518,17.0170827858081,263.174344061776,5,"Top 20% (High CLV)"
26326,124,2,4442.1582,4,5,5,455,4442.1582,2015-03-13,2016-08-29,2,2221.0791,535,17.5755584756899,252.746346930841,5,"Top 20% (High CLV)"
26327,138,2,4433.1682,3,5,5,355,4433.1682,2015-03-21,2016-08-15,2,2216.5841,513,16.8528252299606,263.051929840156,5,"Top 20% (High CLV)"
26328,147,2,4518.1482,3,5,5,355,4518.1482,2015-04-17,2016-08-06,2,2259.0741,477,15.6701708278581,288.327948025157,5,"Top 20% (High CLV)"
26329,289,2,2860.4182,1,5,5,155,2860.4182,2015-04-06,2016-03-17,2,1430.2091,346,11.3666228646518,251.650664763006,5,"Top 20% (High CLV)"
26330,298,2,2821.7196,1,5,5,155,2821.7196,2015-04-05,2016-03-08,2,1410.8598,338,11.1038107752957,254.121729656805,5,"Top 20% (High CLV)"
26331,265,2,2800.4382,2,5,5,255,2800.4382,2015-04-18,2016-04-10,2,1400.2191,358,11.7608409986859,238.115471530726,5,"Top 20% (High CLV)"
26332,136,1,49.48,3,4,2,342,49.48,2016-08-17,2016-08-17,1,49.48,0,0,49.48,2,"Lower-Mid"
26333,238,1,32.27,2,4,1,241,32.27,2016-05-07,2016-05-07,1,32.27,0,0,32.27,1,"Bottom 20% (Low CLV)"
26334,92,1,27.28,4,4,1,441,27.28,2016-09-30,2016-09-30,1,27.28,0,0,27.28,1,"Bottom 20% (Low CLV)"
26335,261,1,89.46,2,4,3,243,89.46,2016-04-14,2016-04-14,1,89.46,0,0,89.46,3,"Middle"
26337,248,1,29.98,2,4,1,241,29.98,2016-04-27,2016-04-27,1,29.98,0,0,29.98,1,"Bottom 20% (Low CLV)"
26338,124,2,4468.1582,4,5,5,455,4468.1582,2015-04-13,2016-08-29,2,2234.0791,504,16.557161629435,269.862570650794,5,"Top 20% (High CLV)"
26339,149,2,4455.4896,3,5,5,355,4455.4896,2015-04-19,2016-08-04,2,2227.7448,473,15.53876478318,286.733833877379,5,"Top 20% (High CLV)"
26340,309,1,64.97,1,4,2,142,64.97,2016-02-26,2016-02-26,1,64.97,0,0,64.97,2,"Lower-Mid"
26341,199,1,24.99,2,4,1,241,24.99,2016-06-15,2016-06-15,1,24.99,0,0,24.99,1,"Bottom 20% (Low CLV)"
26342,148,2,4489.4696,3,5,5,355,4489.4696,2015-04-18,2016-08-05,2,2244.7348,475,15.6044678055191,287.704114997895,5,"Top 20% (High CLV)"
26343,253,2,2800.4382,2,5,5,255,2800.4382,2015-04-06,2016-04-22,2,1400.2191,382,12.5492772667543,223.155337193717,5,"Top 20% (High CLV)"
26344,259,2,2791.4482,2,5,5,255,2791.4482,2015-04-22,2016-04-16,2,1395.7241,360,11.826544021025,236.032453355556,5,"Top 20% (High CLV)"
26345,144,1,49.48,3,4,2,342,49.48,2016-08-09,2016-08-09,1,49.48,0,0,49.48,2,"Lower-Mid"
26346,189,1,64.97,3,4,2,342,64.97,2016-06-25,2016-06-25,1,64.97,0,0,64.97,2,"Lower-Mid"
26347,68,1,24.99,4,4,1,441,24.99,2016-10-24,2016-10-24,1,24.99,0,0,24.99,1,"Bottom 20% (Low CLV)"
26349,271,1,27.28,2,4,1,241,27.28,2016-04-04,2016-04-04,1,27.28,0,0,27.28,1,"Bottom 20% (Low CLV)"
26351,262,2,2800.4382,2,5,5,255,2800.4382,2015-04-25,2016-04-13,2,1400.2191,354,11.6294349540079,240.806041830508,5,"Top 20% (High CLV)"
26376,72,1,121.93,4,4,3,443,121.93,2016-10-20,2016-10-20,1,121.93,0,0,121.93,3,"Middle"
26448,126,1,21.49,3,4,1,341,21.49,2016-08-27,2016-08-27,1,21.49,0,0,21.49,1,"Bottom 20% (Low CLV)"
26450,75,1,30.48,4,4,1,441,30.48,2016-10-17,2016-10-17,1,30.48,0,0,30.48,1,"Bottom 20% (Low CLV)"
26451,168,1,27.28,3,4,1,341,27.28,2016-07-16,2016-07-16,1,27.28,0,0,27.28,1,"Bottom 20% (Low CLV)"
26452,262,1,59.98,2,4,2,242,59.98,2016-04-13,2016-04-13,1,59.98,0,0,59.98,2,"Lower-Mid"
26453,82,1,53.95,4,4,2,442,53.95,2016-10-10,2016-10-10,1,53.95,0,0,53.95,2,"Lower-Mid"
26454,156,1,27.28,3,4,1,341,27.28,2016-07-28,2016-07-28,1,27.28,0,0,27.28,1,"Bottom 20% (Low CLV)"
26455,216,1,29.98,2,4,1,241,29.98,2016-05-29,2016-05-29,1,29.98,0,0,29.98,1,"Bottom 20% (Low CLV)"
26457,294,1,89.46,1,4,3,143,89.46,2016-03-12,2016-03-12,1,89.46,0,0,89.46,3,"Middle"
26458,205,1,32.27,2,4,1,241,32.27,2016-06-09,2016-06-09,1,32.27,0,0,32.27,1,"Bottom 20% (Low CLV)"
26459,126,1,64.97,3,4,2,342,64.97,2016-08-27,2016-08-27,1,64.97,0,0,64.97,2,"Lower-Mid"
26462,104,1,27.28,4,4,1,441,27.28,2016-09-18,2016-09-18,1,27.28,0,0,27.28,1,"Bottom 20% (Low CLV)"
26463,93,1,27.28,4,4,1,441,27.28,2016-09-29,2016-09-29,1,27.28,0,0,27.28,1,"Bottom 20% (Low CLV)"
26464,62,1,59.98,4,4,2,442,59.98,2016-10-30,2016-10-30,1,59.98,0,0,59.98,2,"Lower-Mid"
26465,291,1,27.28,1,4,1,141,27.28,2016-03-15,2016-03-15,1,27.28,0,0,27.28,1,"Bottom 20% (Low CLV)"
26466,209,1,24.99,2,4,1,241,24.99,2016-06-05,2016-06-05,1,24.99,0,0,24.99,1,"Bottom 20% (Low CLV)"
26467,28,1,32.27,5,4,1,541,32.27,2016-12-03,2016-12-03,1,32.27,0,0,32.27,1,"Bottom 20% (Low CLV)"
26468,323,1,27.28,1,4,1,141,27.28,2016-02-12,2016-02-12,1,27.28,0,0,27.28,1,"Bottom 20% (Low CLV)"
26469,300,1,64.97,1,4,2,142,64.97,2016-03-06,2016-03-06,1,64.97,0,0,64.97,2,"Lower-Mid"
26470,290,1,35.23,1,4,1,141,35.23,2016-03-16,2016-03-16,1,35.23,0,0,35.23,1,"Bottom 20% (Low CLV)"
26471,124,1,24.99,4,4,1,441,24.99,2016-08-29,2016-08-29,1,24.99,0,0,24.99,1,"Bottom 20% (Low CLV)"
26472,285,1,114.96,1,4,3,143,114.96,2016-03-21,2016-03-21,1,114.96,0,0,114.96,3,"Middle"
26473,147,1,89.46,3,4,3,343,89.46,2016-08-06,2016-08-06,1,89.46,0,0,89.46,3,"Middle"
26475,195,1,30.48,3,4,1,341,30.48,2016-06-19,2016-06-19,1,30.48,0,0,30.48,1,"Bottom 20% (Low CLV)"
26476,145,1,30.48,3,4,1,341,30.48,2016-08-08,2016-08-08,1,30.48,0,0,30.48,1,"Bottom 20% (Low CLV)"
26477,82,1,49.48,4,4,2,442,49.48,2016-10-10,2016-10-10,1,49.48,0,0,49.48,2,"Lower-Mid"
26478,166,1,49.48,3,4,2,342,49.48,2016-07-18,2016-07-18,1,49.48,0,0,49.48,2,"Lower-Mid"
26479,83,1,32.27,4,4,1,441,32.27,2016-10-09,2016-10-09,1,32.27,0,0,32.27,1,"Bottom 20% (Low CLV)"
26480,318,1,23.78,1,4,1,141,23.78,2016-02-17,2016-02-17,1,23.78,0,0,23.78,1,"Bottom 20% (Low CLV)"
26481,620,1,2071.4196,1,4,4,144,2071.4196,2015-04-21,2015-04-21,1,2071.4196,0,0,2071.4196,4,"Upper-Mid"
26483,161,1,25.48,3,4,1,341,25.48,2016-07-23,2016-07-23,1,25.48,0,0,25.48,1,"Bottom 20% (Low CLV)"
26484,257,2,2813.7696,2,5,5,255,2813.7696,2015-04-30,2016-04-18,2,1406.8848,354,11.6294349540079,241.95239159322,5,"Top 20% (High CLV)"
26485,257,2,2813.7696,2,5,5,255,2813.7696,2015-04-03,2016-04-18,2,1406.8848,381,12.5164257555848,224.80615911811,5,"Top 20% (High CLV)"
26486,256,2,2800.4382,2,5,5,255,2800.4382,2015-04-26,2016-04-19,2,1400.2191,359,11.7936925098555,237.452197236769,5,"Top 20% (High CLV)"
26487,147,2,4456.1382,3,5,5,355,4456.1382,2015-04-18,2016-08-06,2,2228.0691,476,15.6373193166886,284.968165563025,5,"Top 20% (High CLV)"
26489,329,1,24.99,1,4,1,141,24.99,2016-02-06,2016-02-06,1,24.99,0,0,24.99,1,"Bottom 20% (Low CLV)"
26490,145,2,4468.1582,3,5,5,355,4468.1582,2015-04-16,2016-08-08,2,2234.0791,480,15.7687253613666,283.355699183333,5,"Top 20% (High CLV)"
26491,130,2,4469.4382,3,5,5,355,4469.4382,2015-05-10,2016-08-23,2,2234.7191,471,15.473061760841,288.852863711253,5,"Top 20% (High CLV)"
26492,250,1,29.98,2,4,1,241,29.98,2016-04-25,2016-04-25,1,29.98,0,0,29.98,1,"Bottom 20% (Low CLV)"
26493,314,1,64.97,1,4,2,142,64.97,2016-02-21,2016-02-21,1,64.97,0,0,64.97,2,"Lower-Mid"
26494,85,1,27.28,4,4,1,441,27.28,2016-10-07,2016-10-07,1,27.28,0,0,27.28,1,"Bottom 20% (Low CLV)"
26497,90,1,64.97,4,4,2,442,64.97,2016-10-02,2016-10-02,1,64.97,0,0,64.97,2,"Lower-Mid"
26498,194,1,89.46,3,4,3,343,89.46,2016-06-20,2016-06-20,1,89.46,0,0,89.46,3,"Middle"
26499,242,2,2848.7596,2,5,5,255,2848.7596,2015-05-18,2016-05-03,2,1424.3798,351,11.5308804204993,247.054821150997,5,"Top 20% (High CLV)"
26500,112,1,24.99,4,4,1,441,24.99,2016-09-10,2016-09-10,1,24.99,0,0,24.99,1,"Bottom 20% (Low CLV)"
26501,86,1,49.48,4,4,2,442,49.48,2016-10-06,2016-10-06,1,49.48,0,0,49.48,2,"Lower-Mid"
26502,115,1,27.28,4,4,1,441,27.28,2016-09-07,2016-09-07,1,27.28,0,0,27.28,1,"Bottom 20% (Low CLV)"
26506,308,1,64.97,1,4,2,142,64.97,2016-02-27,2016-02-27,1,64.97,0,0,64.97,2,"Lower-Mid"
26507,210,1,27.28,2,4,1,241,27.28,2016-06-04,2016-06-04,1,27.28,0,0,27.28,1,"Bottom 20% (Low CLV)"
26508,234,1,49.48,2,4,2,242,49.48,2016-05-11,2016-05-11,1,49.48,0,0,49.48,2,"Lower-Mid"
26509,218,2,2800.4382,2,5,5,255,2800.4382,2015-05-20,2016-05-27,2,1400.2191,373,12.2536136662286,228.539782327078,5,"Top 20% (High CLV)"
26510,215,2,2813.7696,2,5,5,255,2813.7696,2015-05-24,2016-05-30,2,1406.8848,372,12.2207621550591,230.245017806452,5,"Top 20% (High CLV)"
26511,124,2,4464.4796,4,5,5,455,4464.4796,2015-05-22,2016-08-29,2,2232.2398,465,15.2759526938239,292.255395750538,5,"Top 20% (High CLV)"
26513,189,2,2848.7596,3,5,5,355,2848.7596,2015-05-03,2016-06-25,2,1424.3798,419,13.7647831800263,206.960005307876,5,"Top 20% (High CLV)"
26514,195,1,29.98,3,4,1,341,29.98,2016-06-19,2016-06-19,1,29.98,0,0,29.98,1,"Bottom 20% (Low CLV)"
26515,131,1,89.46,3,4,3,343,89.46,2016-08-22,2016-08-22,1,89.46,0,0,89.46,3,"Middle"
26516,170,1,32.27,3,4,1,341,32.27,2016-07-14,2016-07-14,1,32.27,0,0,32.27,1,"Bottom 20% (Low CLV)"
26517,284,1,24.99,1,4,1,141,24.99,2016-03-22,2016-03-22,1,24.99,0,0,24.99,1,"Bottom 20% (Low CLV)"
26518,79,1,32.27,4,4,1,441,32.27,2016-10-13,2016-10-13,1,32.27,0,0,32.27,1,"Bottom 20% (Low CLV)"
26519,126,1,29.98,3,4,1,341,29.98,2016-08-27,2016-08-27,1,29.98,0,0,29.98,1,"Bottom 20% (Low CLV)"
26520,209,2,2827.7182,2,5,5,255,2827.7182,2015-05-25,2016-06-05,2,1413.8591,377,12.3850197109067,228.317618058355,5,"Top 20% (High CLV)"
26521,203,2,2821.7196,2,5,5,255,2821.7196,2015-05-08,2016-06-11,2,1410.8598,400,13.1406044678055,214.73286156,5,"Top 20% (High CLV)"
26522,146,1,24.99,3,4,1,341,24.99,2016-08-07,2016-08-07,1,24.99,0,0,24.99,1,"Bottom 20% (Low CLV)"
26523,72,1,49.48,4,4,2,442,49.48,2016-10-20,2016-10-20,1,49.48,0,0,49.48,2,"Lower-Mid"
26524,10,1,27.28,5,4,1,541,27.28,2016-12-21,2016-12-21,1,27.28,0,0,27.28,1,"Bottom 20% (Low CLV)"
26525,103,1,49.48,4,4,2,442,49.48,2016-09-19,2016-09-19,1,49.48,0,0,49.48,2,"Lower-Mid"
26526,66,1,37.93,4,4,2,442,37.93,2016-10-26,2016-10-26,1,37.93,0,0,37.93,2,"Lower-Mid"
26530,132,2,4468.1582,3,5,5,355,4468.1582,2015-05-24,2016-08-21,2,2234.0791,455,14.9474375821288,298.924693643956,5,"Top 20% (High CLV)"
26531,221,1,27.28,2,4,1,241,27.28,2016-05-24,2016-05-24,1,27.28,0,0,27.28,1,"Bottom 20% (Low CLV)"
26532,112,2,4469.4696,4,5,5,455,4469.4696,2015-05-25,2016-09-10,2,2234.7348,474,15.5716162943495,287.026697518987,5,"Top 20% (High CLV)"
